Paste volume per aperture,Stencil thickness,Paste viscosity,Ambient RH,Ambient temperature,mech causes,root causes,board_number,hour_of_day,stencil_batch,Defect_Probability,Defect
0.041429547903454635,103.79316865180854,188.88650942638915,40.57909957310076,22.189796047909272,,,15,6.046875,0,0.0,No Defect
0.03961792124365803,102.3337922403903,218.29125167007578,42.48718804957228,19.817375591322996,,Ambient temperature low,16,6.05,0,0.0,No Defect
0.03912728611254796,102.57107672890493,224.74598462053814,37.04484768643674,21.007224519040875,,,17,6.053125,0,0.0,No Defect
0.04016884850259521,103.6808351328939,211.4561745533231,35.21014670904535,22.366783479017982,,,18,6.05625,0,0.0,No Defect
0.03745448552031464,100.08886914945849,226.06162550445907,37.198515822187076,20.86920890558271,,,19,6.059375,0,0.0,No Defect
0.03753822349227751,99.23621050963492,209.0805433942844,36.35410474992993,22.160841089859378,,,20,6.0625,0,0.0,No Defect
0.040702771985939315,105.40935843622223,228.98880462762023,36.78481411889298,20.837911184355008,aperture overfill,Stencil thickness high,21,6.065625,0,0.5144561573669977,No Defect
0.03666265116186141,98.87355678463527,225.12409875584,39.45513812889794,20.259145638271075,,,22,6.06875,0,0.0,No Defect
0.04052448601717429,102.72233778486067,188.21817941215232,38.51631186326511,22.831775363191028,,,23,6.071875,0,0.0,No Defect
0.0413758542594059,102.43092867581412,182.235879459048,46.41229414404343,20.907791843765565,,,24,6.075,0,0.0,No Defect
0.04380989379010033,104.7572423797315,150.27003248330178,45.19358054385032,23.24109219938917,,,25,6.078125,0,0.0,No Defect
0.03730290679850228,99.63405795137298,215.0380634112691,34.190905931943,22.42842438547555,,,26,6.08125,0,0.0,No Defect
0.042695825195068995,103.91232263345819,163.84602323618066,45.00345315102182,22.455497398014398,,,27,6.084375,0,0.0,No Defect
0.040395624628106516,104.34030601791838,210.12112357559704,32.48289793308949,23.256070409469736,,,28,6.0875,0,0.0,No Defect
0.04135983677050812,101.98290788579595,159.79359986877824,41.33093419776579,23.76819245646795,,,29,6.090625,0,0.0,No Defect
0.0404356861393366,103.12473084083547,198.61632019079053,37.83019800328001,22.40324725348059,,,30,6.09375,0,0.0,No Defect
0.0387575173861458,103.42919723468988,245.17462479211295,33.85185933241119,20.699901295814065,,,31,6.096875,0,0.0,No Defect
0.03830472089962994,101.56785160287666,233.81925167671355,38.60623345001656,20.005212301695533,,,32,6.1,0,0.0,No Defect
0.04071795633368546,104.02492535001929,220.751262268802,44.104496264535086,19.22083021832771,,Ambient temperature low,33,6.103125,0,0.0,No Defect
0.0384528536156117,99.62215845495555,196.84647727698237,40.53852703005889,21.70949488280018,,,34,6.10625,0,0.0,No Defect
0.04143873278538204,103.68771223860551,198.3204155889783,45.62287570501492,20.16136387808026,,,35,6.109375,0,0.0,No Defect
0.041088233020943755,102.20078205574136,170.07466839446445,40.759610874706006,23.309851787777617,,,36,6.1125,0,0.0,No Defect
0.04124187224635703,104.08978867810036,198.5018184050817,38.948021442023844,22.100515679282346,,,37,6.115625,0,0.0,No Defect
0.03922336954785924,102.57121755953376,222.27356107712652,36.10894090798018,21.457102026505243,,,38,6.11875,0,0.0,No Defect
0.04067018855572743,101.74534850816909,180.31540467019968,43.53950423068328,21.871227458477016,,,39,6.121875,0,0.0,No Defect
0.04062230516167761,103.58201416943426,211.85385434071787,43.7624238159163,19.870138187031962,,Ambient temperature low,40,6.125,0,0.0,No Defect
0.03836882621420281,101.26877575971676,224.56659636016536,39.02063726964198,20.458852319893328,,,41,6.128125,0,0.0,No Defect
0.04099295880997947,104.70088649321124,218.3811674056179,41.83872762624835,20.037369019130146,,,42,6.13125,0,0.0,No Defect
0.04132008705675804,102.53631258040251,174.95155564902439,42.16040196453068,22.613556618659015,,,43,6.134375,0,0.0,No Defect
0.04402592191115993,103.81185281097135,140.919255918892,49.41109547268171,22.60982790484145,Paste volume per aperture high; aperture overfill,Paste viscosity low,44,6.1375,0,0.9315913542617957,Solder Bridging
0.041894028835018235,104.20076089981838,180.17320434590954,37.85683428023505,23.556749032694626,,,45,6.140625,0,0.0,No Defect
0.03872966187404656,101.23529713215726,213.69338622126222,37.39556998501304,21.611133169306896,,,46,6.14375,0,0.0,No Defect
0.0411025852877813,100.68086837386315,157.14731594385086,46.18638473821183,22.533437229988248,,,47,6.146875,0,0.0,No Defect
0.03862155626240365,100.69318300391694,211.5098233521293,41.30355225644755,20.602101540640838,,,48,6.15,0,0.0,No Defect
0.039418196759525743,101.01850765870371,192.00203669361858,40.698740980057316,21.98046199155439,,,49,6.153125,0,0.0,No Defect
0.0378069247826548,101.22472310586836,245.82654984790813,42.81130878906769,18.052497403080796,,Ambient temperature low,50,6.15625,0,0.0,No Defect
0.03915776409006874,103.02970466953151,224.31570903879657,34.21928052706847,21.89302266124663,,,51,6.159375,0,0.0,No Defect
0.03838777530760787,100.52794719434212,191.1466198284491,27.401314890303958,25.915902576895228,,Ambient RH low,52,6.1625,0,0.0,No Defect
0.037829711161301606,102.17737350940426,236.33407049061827,28.585420898200475,22.79400471148455,,Ambient RH low,53,6.165625,0,0.0,No Defect
0.04250682921358884,102.84736501106296,162.9383496554585,49.973997866943684,21.089925441331786,,,54,6.16875,0,0.0,No Defect
0.04080374381303817,103.27779019271289,193.73106447571774,38.66437340948263,22.48979873014667,,,55,6.171875,0,0.0,No Defect
0.0401974424971889,103.27518041398635,219.95122620236748,41.823078563574526,19.95894055758089,,Ambient temperature low,56,6.175,0,0.0,No Defect
0.03660470310491624,98.62063658919215,226.61209143238742,38.7095872352755,20.428037240833977,,,57,6.178125,0,0.0,No Defect
0.0396380097090875,101.20657305821078,190.41738009814125,40.095487503221506,22.267443954062333,,,58,6.18125,0,0.0,No Defect
0.038794811484433374,102.18030351115914,226.84780446609363,38.243346742235474,20.568085358329895,,,59,6.184375,0,0.0,No Defect
0.03855811598878281,100.03760800185657,205.63749903701716,42.79830274225982,20.539132792004892,,,60,6.1875,0,0.0,No Defect
0.04020406935607817,104.08065075748965,217.31435323493386,35.82811842721855,21.87184842549568,,,61,6.190625,0,0.0,No Defect
0.03962138367259082,103.26381420010786,227.3049400372046,40.2116764959608,19.975384902715323,,Ambient temperature low,62,6.19375,0,0.0,No Defect
0.04003653231084072,103.13390131156008,209.82238047166612,37.74728605767672,21.772548039852385,,,63,6.196875,0,0.0,No Defect
0.04016870660164773,103.1518466979573,204.16231908932815,38.68763967513297,21.843214612072604,,,64,6.2,0,0.0,No Defect
0.037888142721832156,101.60596411548694,241.239645237333,37.80393281869756,19.813396802813315,,Ambient temperature low,65,6.203125,0,0.0,No Defect
0.03997869899610453,101.0123348015346,184.8243642614092,41.69738952299419,22.157956704372324,,,66,6.20625,0,0.0,No Defect
0.03974422079225356,100.8706966364534,185.41080245002237,41.35212874856568,22.21942616123329,,,67,6.209375,0,0.0,No Defect
0.038569899183415766,101.09133123578087,216.60990398777292,37.91883033621594,21.301886054774215,,,68,6.2125,0,0.0,No Defect
0.040403608091812,100.71548467589821,162.76420764863198,39.0737969407387,24.283568771919683,,,69,6.215625,0,0.0,No Defect
0.040540766400154325,104.66713186295105,227.18918375939768,39.2135686101732,20.292204407227004,,,70,6.21875,0,0.0,No Defect
0.038256284968423204,100.43293224887923,211.07072802447263,37.62128715027141,21.72730969551426,,,71,6.221875,0,0.0,No Defect
0.04090330752935752,105.10262773576862,219.50056516188627,37.23226892030324,21.34586628703879,aperture overfill,Stencil thickness high,72,6.225,0,0.5232773862578309,Solder Bridging
0.039302150946913736,101.79323371305296,209.29828500508518,38.803155418210466,21.502117980707332,,,73,6.228125,0,0.0,No Defect
0.04004263093011478,102.89001471426147,217.39837593829031,44.27179848773113,19.414050306786162,,Ambient temperature low,74,6.23125,0,0.0,No Defect
0.03866534036104258,102.00087847691069,226.58128219447684,39.4298981438733,20.251336258312264,,,75,6.234375,0,0.0,No Defect
0.03853945864310621,99.95338183620238,187.38183792864965,32.901511930035596,24.567642183436533,,,76,6.2375,0,0.0,No Defect
0.04026158226919274,102.90226862185904,215.61282903678583,46.18230803362192,18.970971678085274,,Ambient temperature low,77,6.240625,0,0.0,No Defect
0.038437373285733906,101.2738277346916,212.33144950950808,35.20603412165625,22.36055792819694,,,78,6.24375,0,0.0,No Defect
0.039183955437235116,99.14136913969186,184.3408805263612,47.40915832265431,20.52700242212005,,,79,6.246875,0,0.0,No Defect
0.03722678699151524,98.63762762217846,210.43167606488353,38.51796407619371,21.507092067633334,,,80,6.25,0,0.0,No Defect
0.04108333264616473,101.88070423640616,172.1305782329187,43.653629661644906,22.388921146481977,,,81,6.253125,0,0.0,No Defect
0.04123772290706475,101.95971623562362,161.37699484648775,41.16191310337107,23.775401020405763,,,82,6.25625,0,0.0,No Defect
0.038698145639656116,102.91242770933458,237.87289961489682,36.32683466270287,20.47596649835564,,,83,6.259375,0,0.0,No Defect
0.04358429115361185,108.06232374093989,202.29716636432224,39.902132841903565,21.654974159285313,aperture overfill,Stencil thickness high,84,6.2625,0,0.829596475787095,Solder Bridging
0.04238048231177917,103.3077971714064,169.2459101455029,48.437506658168466,21.18204304135048,,,85,6.265625,0,0.0,No Defect
0.037941939929588074,97.46792491551028,177.97232017286282,42.969678894505236,22.20929096094675,,,86,6.26875,0,0.0,No Defect
0.04012887421250351,104.4401166253499,219.20147875730734,29.80674013770561,23.546917376344737,,Ambient RH low,87,6.271875,0,0.0,No Defect
0.04066801105288992,102.80994121475624,181.62663888505347,34.508536739364054,24.480741773763754,,,88,6.275,0,0.0,No Defect
0.04116477195663107,103.82674025105506,191.8592140646565,36.92435910377761,23.154051654707093,,,89,6.278125,0,0.0,No Defect
0.039890981264054666,103.32064995356406,211.56878069705664,35.06944365749788,22.475158032611823,,,90,6.28125,0,0.0,No Defect
0.03862094386008913,100.66392819284908,202.15193181602464,34.97059152531767,23.075038400752497,,,91,6.284375,0,0.0,No Defect
0.0434172772070579,105.64326554718565,170.48238856425806,41.8654828707435,23.04250264048497,aperture overfill,Stencil thickness high,92,6.2875,0,0.8239512711949021,Solder Bridging
0.03961566411337309,102.59772242692063,218.39355032141282,39.647276718303765,20.723896743099466,,,93,6.290625,0,0.0,No Defect
0.03952159827362533,98.69694762407325,153.7257263180017,42.42720077975231,23.874700465100712,,,94,6.29375,0,0.0,No Defect
0.03956684771449493,102.49803919813232,215.34802425788632,42.62972268132758,20.033485211277466,,,95,6.296875,0,0.0,No Defect
0.039777510928920574,100.70815220441871,174.94399607877884,37.61163474756929,23.98590391665503,,,96,6.3,0,0.0,No Defect
0.03752625183898001,98.86008080207716,200.63534287583022,37.65175812448327,22.378086520892705,,,97,6.303125,0,0.0,No Defect
0.03998613306004241,104.09349522244385,226.6493659536716,35.407355570603116,21.46439526667938,,,98,6.30625,0,0.0,No Defect
0.04093733468264058,101.75820333705764,173.47310909389319,42.087794339476474,22.78469533742304,,,99,6.309375,0,0.0,No Defect
0.04161091511980132,106.27637840474281,212.83409196114425,33.37107652320881,22.917950695519334,aperture overfill,Stencil thickness high,100,6.3125,0,0.600763788910411,No Defect
0.03915273518772192,100.55306155125137,190.6402561387182,38.03398443997372,22.900829586021764,,,101,6.315625,0,0.0,No Defect
0.040470409794605096,102.57691819547439,194.08678235021182,38.85763523766414,22.462901613263913,,,102,6.31875,0,0.0,No Defect
0.041313863794572706,104.1384782590187,192.86608953241674,37.360745005355646,22.98017503540603,,,103,6.321875,0,0.0,No Defect
0.037096377238250086,99.97707349577472,227.4264941893277,34.061897047743926,21.78967996432774,,,104,6.325,0,0.0,No Defect
0.03686074028336354,96.90733700499973,195.35205960900888,41.12318803694624,21.69577848184036,,,105,6.328125,0,0.0,No Defect
0.04111071386903862,101.1104648975022,161.93334833033725,43.854264028768846,22.98680702402724,,,106,6.33125,0,0.0,No Defect
0.04008244125166454,101.12721991245984,181.8503771112396,42.332107230850184,22.19720782697481,,,107,6.334375,0,0.0,No Defect
0.04145353238416573,102.14543430183873,172.38468033068006,47.81216900483088,21.18923888076164,,,108,6.3375,0,0.0,No Defect
0.03861394759637977,101.53357035556917,219.3864293541107,36.80980217294221,21.498869006266613,,,109,6.340625,0,0.0,No Defect
0.040150606974043185,102.11242512876422,203.321274696402,44.37743773232234,20.288950819435232,,,110,6.34375,0,0.0,No Defect
0.03928361593952167,100.81165352085705,194.15747611435654,39.61842035502944,22.23397473728281,,,111,6.346875,0,0.0,No Defect
0.04050400994880169,105.37571939987086,238.11905571731927,37.48023797570034,20.174296772349706,aperture overfill,Stencil thickness high,112,6.35,0,0.5032879757650809,No Defect
0.039290228109965575,98.79285084867806,163.24781195311198,39.177669187820364,24.266047017981663,,,113,6.353125,0,0.0,No Defect
0.04003203537550414,104.38142740508499,231.30246094794055,36.46730751427974,20.88626059607018,,,114,6.35625,0,0.0,No Defect
0.03615413771290362,98.62364391840266,237.9662435158894,35.67765145416036,20.68115554702506,,,115,6.359375,0,0.0,No Defect
0.04058875210512761,102.20618215473729,192.1383372394432,46.31375759528198,20.41510107574705,,,116,6.3625,0,0.0,No Defect
0.04043173395488028,101.99080261580697,183.40557309227154,40.08744587510426,22.77136121634795,,,117,6.365625,0,0.0,No Defect
0.040124476277697795,101.65888148352474,193.59974917683667,43.19644943585964,21.23845701772427,,,118,6.36875,0,0.0,No Defect
0.03911292048651864,100.91798780764579,195.91413873524195,36.2346208347755,23.123462200471884,,,119,6.371875,0,0.0,No Defect
0.0413166421614532,102.26866222900073,179.1702124710572,48.047794937017315,20.71677088757132,,,120,6.375,0,0.0,No Defect
0.04326434036247925,104.40837543753933,154.02713905196356,39.76452650919764,24.700731796505423,,,121,6.378125,0,0.0,No Defect
0.041138148438718714,103.21942742155964,192.1466840855923,40.915733169151515,22.009290244972355,,,122,6.38125,0,0.0,No Defect
0.04022475642645114,102.52079744127646,204.7040611096063,42.72194976710877,20.701930286692935,,,123,6.384375,0,0.0,No Defect
0.03862511539446484,101.39340836199892,230.30011266834535,44.51443470252249,18.59513062513504,,Ambient temperature low,124,6.3875,0,0.0,No Defect
0.03911083456423962,99.97116885286621,188.51283006210312,41.2310534204181,22.124527435922506,,,125,6.390625,0,0.0,No Defect
0.037056269751946896,101.20427750772153,248.21200312274536,31.826256035140496,21.193951095549124,,,126,6.39375,0,0.0,No Defect
0.037121681862276434,100.34685470752918,236.70218947993018,33.3784692741605,21.450491222766857,,,127,6.396875,0,0.0,No Defect
0.03941596441143924,103.74331000228496,232.21043635964978,32.51452297504213,21.99810275145309,,,128,6.4,0,0.0,No Defect
0.03952564762209623,98.15401812941616,155.7472985013062,45.937600784381004,22.7688458668534,,,129,6.403125,0,0.0,No Defect
0.04321591830544186,106.83206180022503,193.88287546828454,38.576350861694344,22.611148232608873,aperture overfill,Stencil thickness high,130,6.40625,0,0.7802865583653703,Solder Bridging
0.04010299955011772,102.2672924962178,199.31822677761667,40.241502823529416,21.764940458428004,,,131,6.409375,0,0.0,No Defect
0.03900222068327847,100.4341323543205,197.7057656625409,39.54573198060807,22.061005666438405,,,132,6.4125,0,0.0,No Defect
0.04018511576257674,101.99662253328057,203.38478494786239,42.233886911472375,20.943564442516134,,,133,6.415625,0,0.0,No Defect
0.04216733549901391,101.60394856632239,144.98828445289797,46.24957818327067,23.364707963463587,aperture overfill,Paste viscosity low,134,6.41875,0,0.6630016663337379,Solder Bridging
0.03864713124841637,99.34075850193993,201.46774407420668,47.712289915616196,19.44359340747542,,Ambient temperature low,135,6.421875,0,0.0,No Defect
0.041255215528171456,101.922847107414,167.3930760035215,43.29163225654763,22.846867936932753,,,136,6.425,0,0.0,No Defect
0.041240129340881115,103.06676110573736,184.08410497175396,41.71282407885376,22.28446056193035,,,137,6.428125,0,0.0,No Defect
0.03937216589216141,103.02531915517045,218.49796241049575,33.81538569056894,22.465335995394135,,,138,6.43125,0,0.0,No Defect
0.03946160102811763,102.0263988780576,202.09768239184282,35.90201439786975,22.863281302919216,,,139,6.434375,0,0.0,No Defect
0.03909081966037018,102.59829731220364,221.0040198340478,32.51519592348392,22.695905176685233,,,140,6.4375,0,0.0,No Defect
0.041054042603358834,101.51968405898248,180.3029875247679,47.25480004115635,20.908308954466225,,,141,6.440625,0,0.0,No Defect
0.04036702598693396,102.37691787693677,192.1625759075079,39.492044432801066,22.43658947080272,,,142,6.44375,0,0.0,No Defect
0.041918990249960625,104.202700559538,188.43743366003963,41.864567222892354,21.987862061804492,,,143,6.446875,0,0.0,No Defect
0.04053536443928195,100.43764027639206,157.51780732477224,41.80342020230147,23.88961587545079,,,144,6.45,0,0.0,No Defect
0.03967999490042497,101.83772627472892,204.88636588689872,40.000804692294075,21.507790724494924,,,145,6.453125,0,0.0,No Defect
0.04034063672070114,101.19626694802854,182.71060202145708,42.090673029009736,22.267044876534836,,,146,6.45625,0,0.0,No Defect
0.04082199620583352,103.28758844352276,204.35803467823203,45.18878923821029,20.032065911859874,,,147,6.459375,0,0.0,No Defect
0.036798138606568345,97.26019557997888,197.8044815609746,37.8634564699953,22.545070741377938,,,148,6.4625,0,0.0,No Defect
0.03873770241480483,101.11188325157303,208.17032946554957,35.12099756019333,22.7278980830906,,,149,6.465625,0,0.0,No Defect
0.038394205949791184,98.75975262300277,182.30835070491372,39.98899451425646,22.887673361782134,,,150,6.46875,0,0.0,No Defect
0.044578543369618334,107.34881016135564,175.22990994422926,43.37226806815247,22.38927456721784,Paste volume per aperture high; aperture overfill,Stencil thickness high,151,6.471875,0,0.9047619512889286,Solder Bridging
0.038998784109712706,101.28565102008646,225.5025192390367,46.15271290223558,18.449064779716114,,Ambient temperature low,152,6.475,0,0.0,No Defect
0.03877695422638775,100.85810307516225,219.5461664601188,43.305788669587805,19.645987639197614,,Ambient temperature low,153,6.478125,0,0.0,No Defect
0.041231004030417746,102.62190609960521,184.6902783844777,45.86449942037315,21.053940781680385,,,154,6.48125,0,0.0,No Defect
0.03726888354236323,98.44546338449977,206.30445277069114,37.98820685873227,21.99922736515036,,,155,6.484375,0,0.0,No Defect
0.040309078135148196,100.68982952402379,176.48844404864195,45.62892598948228,21.621508807607096,,,156,6.4875,0,0.0,No Defect
0.04187981884966424,105.09023155801127,203.31479423324197,41.255209099630086,21.2680544100454,aperture overfill,Stencil thickness high,157,6.490625,0,0.6262627708560715,Solder Bridging
0.04074724169980935,103.13986992567276,199.68618154893807,39.601993301322864,21.968096371661613,,,158,6.49375,0,0.0,No Defect
0.04183176525863462,103.90040342215987,189.6636591939931,44.22238549222233,21.24089681091836,,,159,6.496875,0,0.0,No Defect
0.04163197172479483,103.07790910297754,179.17075223587852,42.87835992413608,22.277468216030687,,,160,6.5,0,0.0,No Defect
0.03946225208153224,101.87151819140827,205.02394150765764,38.883598981939855,21.83759108973713,,,161,6.503125,0,0.0,No Defect
0.039674971221399236,101.21944422581704,203.63402649790328,45.34533420918763,20.042049522592162,,,162,6.50625,0,0.0,No Defect
0.03741614156736921,99.88299978833548,229.71563455917905,39.210802525647715,20.216336175850266,,,163,6.509375,0,0.0,No Defect
0.03910027209384839,103.05643077091963,245.7998437622193,41.869285505325905,18.46946881001496,,Ambient temperature low,164,6.5125,0,0.0,No Defect
0.04252789439272544,106.70402565883046,205.49513480257576,36.70173713822913,22.478506029330077,aperture overfill,Stencil thickness high,165,6.515625,0,0.7020640943634124,Solder Bridging
0.03766157616126434,98.57815834527284,195.2977265851195,35.819273721725295,23.32464172906236,,,166,6.51875,0,0.0,No Defect
0.04040737335398471,104.54456135351,218.0751631538249,34.65231063652838,22.28717065631248,,,167,6.521875,0,0.0,No Defect
0.039913966994802534,102.90757211585438,205.61270383032547,35.25654048401985,22.87378809756699,,,168,6.525,0,0.0,No Defect
0.04085652819923158,103.34555768133146,213.76203851192093,46.835776314700105,19.005157630914436,,Ambient temperature low,169,6.528125,0,0.0,No Defect
0.03891616191900365,100.302658249635,194.47565336872873,39.7100149010481,22.249358503020918,,,170,6.53125,0,0.0,No Defect
0.03900729202881029,100.0314944450175,195.74785433083952,41.786842945501654,21.571083325972644,,,171,6.534375,0,0.0,No Defect
0.04035294718957107,100.48383873691213,180.17793066230573,51.05362618214489,19.827532608536757,,Ambient RH high; Ambient temperature low,172,6.5375,0,0.0,No Defect
0.039325664602282866,101.8073595662934,212.19351958908933,40.30384010375133,20.9972492262059,,,173,6.540625,0,0.0,No Defect
0.03969223291480476,100.75792754086746,179.7587199475807,36.688357415411105,24.04925990916514,,,174,6.54375,0,0.0,No Defect
0.04312130260920667,104.5511344450503,168.67587598861766,45.45314122590541,22.197500143648565,,,175,6.546875,0,0.0,No Defect
0.04439513316038032,105.80628259481395,154.4179621086398,46.02003885141532,22.91533945238899,Paste volume per aperture high; aperture overfill,Stencil thickness high,176,6.55,0,0.9267119005386515,Solder Bridging
0.04321200698592231,106.07764579298092,183.79702960597854,41.70251542430942,22.366403843122203,aperture overfill,Stencil thickness high,177,6.553125,0,0.7928157560049562,Solder Bridging
0.04142707751309772,104.19244577697481,204.72883480952092,44.88320127918914,20.139693607031177,,,178,6.55625,0,0.0,No Defect
0.041128311271491996,103.012729484005,189.4347391735671,43.5561385522859,21.46376627080539,,,179,6.559375,0,0.0,No Defect
0.04064123926250787,102.22969575195995,188.4033477477155,43.32368109025312,21.59196137051792,,,180,6.5625,0,0.0,No Defect
0.04008076781577732,100.40711438567202,180.03937786795336,46.578955442039174,21.152932154820142,,,181,6.565625,0,0.0,No Defect
0.039464676493666986,101.85114793816105,209.4433005967601,41.463770762291155,20.836572412782743,,,182,6.56875,0,0.0,No Defect
0.04048530651149057,103.37785391039259,208.19078888800482,39.015607395325844,21.642035061370024,,,183,6.571875,0,0.0,No Defect
0.04186738452422781,102.62540791360315,168.62768886411132,44.275643193447124,22.54602240235598,,,184,6.575,0,0.0,No Defect
0.03735069715116828,98.71978735502822,212.50169122481515,41.47162049423875,20.633277729797914,,,185,6.578125,0,0.0,No Defect
0.03903433276433852,103.58648442951406,231.50213022854797,27.149900360261277,23.671697869386485,,Ambient RH low,186,6.58125,0,0.0,No Defect
0.03912676922138181,99.89001917886043,192.97930164194034,44.05966584077844,21.094813745448604,,,187,6.584375,0,0.0,No Defect
0.03777314649954132,101.00749907292135,236.20483835237042,37.12390505721917,20.459237636972922,,,188,6.5875,0,0.0,No Defect
0.03813878479980647,98.24244489465454,182.92767202440663,39.69898946490482,22.97923865212406,,,189,6.590625,0,0.0,No Defect
0.03958041434487619,102.13309924927617,201.65379954287417,36.58321166541685,22.749304616335323,,,190,6.59375,0,0.0,No Defect
0.04194333014570817,104.4820481868874,194.16803607582528,43.335002787128914,21.25972202801457,,,191,6.596875,0,0.0,No Defect
0.04111789776643844,104.94343249803927,216.17561819963663,39.27425810862927,21.08942585368866,,,192,6.6,0,0.0,No Defect
0.042504818436634006,103.71145422899136,180.26373326789763,49.88474971080835,20.20893363762061,,,193,6.603125,0,0.0,No Defect
0.04022281401599842,101.42332834303568,191.50438189824902,43.743441572735655,21.2964520371643,,,194,6.60625,0,0.0,No Defect
0.03671349220128164,98.21296846888701,201.92112339986656,28.335263886000238,25.130358959320915,,Ambient RH low,195,6.609375,0,0.0,No Defect
0.04136675452788349,104.00916520850596,191.2025117857524,37.47013828660648,23.156082359536722,,,196,6.6125,0,0.0,No Defect
0.03798523814679229,102.03486447269448,247.11623377892883,36.28331547546684,20.04764896181038,,,197,6.615625,0,0.0,No Defect
0.0403624434828117,99.78345043712172,159.774057238033,44.07765573067423,23.150819646129605,,,198,6.61875,0,0.0,No Defect
0.039511077856295054,103.94241087921714,239.31074173839076,36.102674018848504,20.59441836900387,,,199,6.621875,0,0.0,No Defect
0.042433920835999915,105.72381425694216,198.26139754686255,39.75501263077217,22.07072042012446,aperture overfill,Stencil thickness high,200,6.625,0,0.6808381561955398,Solder Bridging
0.0406843952960057,103.93562436792818,214.5128918294161,41.62458209349712,20.51143683413266,,,201,6.628125,0,0.0,No Defect
0.042291364139330274,104.63064459006313,198.9627703397673,47.46453971854909,19.778630829677702,,Ambient temperature low,202,6.63125,0,0.0,No Defect
0.04034422932654909,101.57527339292727,182.94075455922172,40.21639518990521,22.861722191040503,,,203,6.634375,0,0.0,No Defect
0.04090937595614335,102.24073846170907,182.8727909266321,44.949000111252595,21.484364788803184,,,204,6.6375,0,0.0,No Defect
0.0407589045949973,102.88777018462322,195.67470126399493,41.83619716929193,21.611309185885474,,,205,6.640625,0,0.0,No Defect
0.03955234095587573,99.45345958728076,176.45465848930252,45.739936625023795,21.642130650799082,,,206,6.64375,0,0.0,No Defect
0.04273765983866547,103.21460980447752,148.69116380469637,42.0509488610651,24.449328096939944,aperture overfill,Paste viscosity low,207,6.646875,0,0.752486916432714,Solder Bridging
0.04292888181758577,104.40573195712243,176.4363028743955,47.631555818077736,21.121981205072796,,,208,6.65,0,0.0,No Defect
0.041536963574482826,104.46369658973995,190.15410684140036,37.05567400566015,23.35408096873752,,,209,6.653125,0,0.0,No Defect
0.038911948991928,101.50398224962035,218.2403701253618,39.5694020383671,20.88076048375027,,,210,6.65625,0,0.0,No Defect
0.03883183495312887,100.87307617916701,215.60944539588806,42.93398018872734,20.059887968820025,,,211,6.659375,0,0.0,No Defect
0.041342227658430826,99.69728468353208,146.76752969885462,50.17403680044856,22.19550449686866,aperture overfill,Paste viscosity low; Ambient RH high,212,6.6625,0,0.5622466163289251,Solder Bridging
0.038052540609252915,98.43591189699247,199.0708436677717,44.079305429137236,20.73842059173809,,,213,6.665625,0,0.0,No Defect
0.0399183903020023,102.61246887929524,209.49296093548463,37.39703212292443,22.06764081007362,,,214,6.66875,0,0.0,No Defect
0.039141201438713545,99.18055120343706,176.4323330112867,43.521686362828234,22.296065294212298,,,215,6.671875,0,0.0,No Defect
0.03939358387993158,101.00764145076994,196.44735379336856,41.71573022991207,21.597417506273075,,,216,6.675,0,0.0,No Defect
