Paste volume per aperture,Stencil thickness,Paste viscosity,Ambient RH,Ambient temperature,board_number,hour_of_day,stencil_batch
0.039777510928920574,100.70815220441871,174.94399607877884,37.61163474756929,25.877437207079918,96,42.3,0
0.03752625183898001,98.86008080207716,200.63534287583022,37.65175812448327,24.267404101759734,97,42.303125,0
0.03998613306004241,104.09349522244385,226.6493659536716,35.407355570603116,23.351496275015617,98,42.30625,0
0.04093733468264058,101.75820333705764,173.47310909389319,42.087794339476474,24.669578911739155,99,42.309375,0
0.04161091511980132,106.27637840474281,212.83409196114425,33.37107652320881,24.80061597581018,100,42.3125,0
0.03915273518772192,100.55306155125137,190.6402561387182,38.03398443997372,24.78127571376696,101,42.315625,0
0.040470409794605096,102.57691819547439,194.08678235021182,38.85763523766414,24.341127731428404,102,42.31875,0
0.041313863794572706,104.1384782590187,192.86608953241674,37.360745005355646,24.85618028844068,103,42.321875,0
0.037096377238250086,99.97707349577472,227.4264941893277,34.061897047743926,23.66346349816988,104,42.325,0
0.03686074028336354,96.90733700499973,195.35205960900888,41.12318803694624,23.56733944391439,105,42.328125,0
0.04111071386903862,101.1104648975022,161.93334833033725,43.854264028768846,24.856144563245174,106,42.33125,0
0.04008244125166454,101.12721991245984,181.8503771112396,42.332107230850184,24.064321093736858,107,42.334375,0
0.04145353238416573,102.14543430183873,172.38468033068006,47.81216900483088,23.054127026956774,108,42.3375,0
0.03861394759637977,101.53357035556917,219.3864293541107,36.80980217294221,23.361531185273133,109,42.340625,0
0.040150606974043185,102.11242512876422,203.321274696402,44.37743773232234,22.149386186121344,110,42.34375,0
0.03928361593952167,100.81165352085705,194.15747611435654,39.61842035502944,24.09218244800717,111,42.346875,0
0.04050400994880169,105.37571939987086,238.11905571731927,37.48023797570034,22.03027598496199,112,42.35,0
0.039290228109965575,98.79285084867806,163.24781195311198,39.177669187820364,26.119796891823157,113,42.353125,0
0.04003203537550414,104.38142740508499,231.30246094794055,36.46730751427974,22.73778029197431,114,42.35625,0
0.03615413771290362,98.62364391840266,237.9662435158894,35.67765145416036,22.530444227317975,115,42.359375,0
0.04058875210512761,102.20618215473729,192.1383372394432,46.31375759528198,22.262157904248166,116,42.3625,0
0.04043173395488028,101.99080261580697,183.40557309227154,40.08744587510426,24.61618535837052,117,42.365625,0
0.040124476277697795,101.65888148352474,193.59974917683667,43.19644943585964,23.08104764007594,118,42.36875,0
0.03911292048651864,100.91798780764579,195.91413873524195,36.2346208347755,24.96381847145526,119,42.371875,0
0.0413166421614532,102.26866222900073,179.1702124710572,48.047794937017315,22.554891976984507,120,42.375,0
0.04326434036247925,104.40837543753933,154.02713905196356,39.76452650919764,26.53661687564259,121,42.378125,0
0.041138148438718714,103.21942742155964,192.1466840855923,40.915733169151515,23.84293848662429,122,42.38125,0
0.04022475642645114,102.52079744127646,204.7040611096063,42.72194976710877,22.533340865147608,123,42.384375,0
0.03862511539446484,101.39340836199892,230.30011266834535,44.51443470252249,20.424302716178126,124,42.3875,0
0.03911083456423962,99.97116885286621,188.51283006210312,41.2310534204181,23.951460216837976,125,42.390625,0
0.037056269751946896,101.20427750772153,248.21200312274536,31.826256035140496,23.018643745119764,126,42.39375,0
0.037121681862276434,100.34685470752918,236.70218947993018,33.3784692741605,23.272942921274833,127,42.396875,0
0.03941596441143924,103.74331000228496,232.21043635964978,32.51452297504213,23.818312680680492,128,42.4,0
0.03952564762209623,98.15401812941616,155.7472985013062,45.937600784381004,24.58681321008279,129,42.403125,0
0.04321591830544186,106.83206180022503,193.88287546828454,38.576350861694344,24.426872174623842,130,42.40625,0
0.04010299955011772,102.2672924962178,199.31822677761667,40.241502823529416,23.578420185513703,131,42.409375,0
0.03900222068327847,100.4341323543205,197.7057656625409,39.54573198060807,23.872240366382087,132,42.4125,0
0.04018511576257674,101.99662253328057,203.38478494786239,42.233886911472375,22.752553304607716,133,42.415625,0
0.04216733549901391,101.60394856632239,144.98828445289797,46.24957818327067,25.171450178496173,134,42.41875,0
0.03864713124841637,99.34075850193993,201.46774407420668,47.712289915616196,21.248088167745863,135,42.421875,0
0.041255215528171456,101.922847107414,167.3930760035215,43.29163225654763,24.64911443624218,136,42.425,0
0.041240129340881115,103.06676110573736,184.08410497175396,41.71282407885376,24.084457995584696,137,42.428125,0
0.03937216589216141,103.02531915517045,218.49796241049575,33.81538569056894,24.263083560204706,138,42.43125,0
0.03946160102811763,102.0263988780576,202.09768239184282,35.90201439786975,24.658778197203205,139,42.434375,0
0.03909081966037018,102.59829731220364,221.0040198340478,32.51519592348392,24.489150600266267,140,42.4375,0
0.041054042603358834,101.51968405898248,180.3029875247679,47.25480004115635,22.699302108674896,141,42.440625,0
0.04036702598693396,102.37691787693677,192.1625759075079,39.492044432801066,24.225329558477117,142,42.44375,0
0.041918990249960625,104.202700559538,188.43743366003963,41.864567222892354,23.774348287290746,143,42.446875,0
0.04053536443928195,100.43764027639206,157.51780732477224,41.80342020230147,25.67384744460359,144,42.45,0
0.03967999490042497,101.83772627472892,204.88636588689872,40.000804692294075,23.28976684467807,145,42.453125,0
0.04034063672070114,101.19626694802854,182.71060202145708,42.090673029009736,24.046764756621748,146,42.45625,0
0.04082199620583352,103.28758844352276,204.35803467823203,45.18878923821029,21.80952876223413,147,42.459375,0
0.036798138606568345,97.26019557997888,197.8044815609746,37.8634564699953,24.320275773933805,148,42.4625,0
0.03873770241480483,101.11188325157303,208.17032946554957,35.12099756019333,24.500844511233566,149,42.465625,0
0.038394205949791184,98.75975262300277,182.30835070491372,39.98899451425646,24.65836040042942,150,42.46875,0
0.044578543369618334,107.34881016135564,175.22990994422926,43.37226806815247,24.157701432798937,151,42.471875,0
0.038998784109712706,101.28565102008646,225.5025192390367,46.15271290223558,20.215230690173303,152,42.475,0
0.03877695422638775,100.85810307516225,219.5461664601188,43.305788669587805,21.40989181398649,153,42.478125,0
0.041231004030417746,102.62190609960521,184.6902783844777,45.86449942037315,22.815582441770385,154,42.48125,0
0.03726888354236323,98.44546338449977,206.30445277069114,37.98820685873227,23.75860573302527,155,42.484375,0
0.040309078135148196,100.68982952402379,176.48844404864195,45.62892598948228,23.378623107265593,156,42.4875,0
0.04187981884966424,105.09023155801127,203.31479423324197,41.255209099630086,23.02290386700155,157,42.490625,0
0.04074724169980935,103.13986992567276,199.68618154893807,39.601993301322864,23.7206802129454,158,42.49375,0
0.04183176525863462,103.90040342215987,189.6636591939931,44.22238549222233,22.991214265076206,159,42.496875,0
0.04163197172479483,103.07790910297754,179.17075223587852,42.87835992413608,24.025518513125956,160,42.5,0
0.03946225208153224,101.87151819140827,205.02394150765764,38.883598981939855,23.583373461350668,161,42.503125,0
0.039674971221399236,101.21944422581704,203.63402649790328,45.34533420918763,21.78556320182277,162,42.50625,0
0.03741614156736921,99.88299978833548,229.71563455917905,39.210802525647715,21.957580397315265,163,42.509375,0
0.03910027209384839,103.05643077091963,245.7998437622193,41.869285505325905,20.20844280985066,164,42.5125,0
0.04252789439272544,106.70402565883046,205.49513480257576,36.70173713822913,24.21520904519231,165,42.515625,0
0.03766157616126434,98.57815834527284,195.2977265851195,35.819273721725295,25.059073000126983,166,42.51875,0
0.04040737335398471,104.54456135351,218.0751631538249,34.65231063652838,24.019329423275888,167,42.521875,0
0.039913966994802534,102.90757211585438,205.61270383032547,35.25654048401985,24.603673602646627,168,42.525,0
0.04085652819923158,103.34555768133146,213.76203851192093,46.835776314700105,20.732769117849283,169,42.528125,0
0.03891616191900365,100.302658249635,194.47565336872873,39.7100149010481,23.974695217072036,170,42.53125,0
0.03900729202881029,100.0314944450175,195.74785433083952,41.786842945501654,23.29414451392364,171,42.534375,0
0.04035294718957107,100.48383873691213,180.17793066230573,51.05362618214489,21.548317518694304,172,42.5375,0
0.039325664602282866,101.8073595662934,212.19351958908933,40.30384010375133,22.715757108400258,173,42.540625,0
0.03969223291480476,100.75792754086746,179.7587199475807,36.688357415411105,25.76549001475063,174,42.54375,0
0.04312130260920667,104.5511344450503,168.67587598861766,45.45314122590541,23.911451725504076,175,42.546875,0
0.04439513316038032,105.80628259481395,154.4179621086398,46.02003885141532,24.6270117649185,176,42.55,0
0.04321200698592231,106.07764579298092,183.79702960597854,41.70251542430942,24.075796142255253,177,42.553125,0
0.04142707751309772,104.19244577697481,204.72883480952092,44.88320127918914,21.84680515022338,178,42.55625,0
0.041128311271491996,103.012729484005,189.4347391735671,43.5561385522859,23.168596317038922,179,42.559375,0
0.04064123926250787,102.22969575195995,188.4033477477155,43.32368109025312,23.294509180302036,180,42.5625,0
0.04008076781577732,100.40711438567202,180.03937786795336,46.578955442039174,22.853196990191638,181,42.565625,0
0.039464676493666986,101.85114793816105,209.4433005967601,41.463770762291155,22.534553537306472,182,42.56875,0
0.04048530651149057,103.37785391039259,208.19078888800482,39.015607395325844,23.337731740139397,183,42.571875,0
0.04186738452422781,102.62540791360315,168.62768886411132,44.275643193447124,24.23943390199343,184,42.575,0
0.03735069715116828,98.71978735502822,212.50169122481515,41.47162049423875,22.324403318455413,185,42.578125,0
0.03903433276433852,103.58648442951406,231.50213022854797,27.149900360261277,25.360536816746013,186,42.58125,0
0.03912676922138181,99.89001917886043,192.97930164194034,44.05966584077844,22.781365322722657,187,42.584375,0
0.03777314649954132,101.00749907292135,236.20483835237042,37.12390505721917,22.14350111690499,188,42.5875,0
0.03813878479980647,98.24244489465454,182.92767202440663,39.69898946490482,24.661213308989105,189,42.590625,0
0.03958041434487619,102.13309924927617,201.65379954287417,36.58321166541685,24.42898972594029,190,42.59375,0
0.04194333014570817,104.4820481868874,194.16803607582528,43.335002787128914,22.93711686769884,191,42.596875,0
0.04111789776643844,104.94343249803927,216.17561819963663,39.27425810862927,22.76452970232456,192,42.6,0
0.042504818436634006,103.71145422899136,180.26373326789763,49.88474971080835,21.881745775613886,193,42.603125,0
0.04022281401599842,101.42332834303568,191.50438189824902,43.743441572735655,22.96697174645459,194,42.60625,0
0.03671349220128164,98.21296846888701,201.92112339986656,28.335263886000238,26.798585523382243,195,42.609375,0
0.04136675452788349,104.00916520850596,191.2025117857524,37.47013828660648,24.82201506337797,196,42.6125,0
0.03798523814679229,102.03486447269448,247.11623377892883,36.28331547546684,21.711287091975777,197,42.615625,0
0.0403624434828117,99.78345043712172,159.774057238033,44.07765573067423,24.81216249069918,198,42.61875,0
0.039511077856295054,103.94241087921714,239.31074173839076,36.102674018848504,22.253465217593956,199,42.621875,0
0.042433920835999915,105.72381425694216,198.26139754686255,39.75501263077217,23.72747056388816,200,42.625,0
0.0406843952960057,103.93562436792818,214.5128918294161,41.62458209349712,22.165889565760317,201,42.628125,0
0.042291364139330274,104.63064459006313,198.9627703397673,47.46453971854909,21.43078544339737,202,42.63125,0
0.04034422932654909,101.57527339292727,182.94075455922172,40.21639518990521,24.511577982618437,203,42.634375,0
0.04090937595614335,102.24073846170907,182.8727909266321,44.949000111252595,23.131921055544282,204,42.6375,0
0.0407589045949973,102.88777018462322,195.67470126399493,41.83619716929193,23.256565226633782,205,42.640625,0
0.03955234095587573,99.45345958728076,176.45465848930252,45.739936625023795,23.28508576593823,206,42.64375,0
0.04273765983866547,103.21460980447752,148.69116380469637,42.0509488610651,26.089981588393634,207,42.646875,0
0.04292888181758577,104.40573195712243,176.4363028743955,47.631555818077736,22.760332376305275,208,42.65,0
0.041536963574482826,104.46369658973995,190.15410684140036,37.05567400566015,24.990129124754027,209,42.653125,0
0.038911948991928,101.50398224962035,218.2403701253618,39.5694020383671,22.51450493109751,210,42.65625,0
0.03883183495312887,100.87307617916701,215.60944539588806,42.93398018872734,21.69132801558664,211,42.659375,0
0.041342227658430826,99.69728468353208,146.76752969885462,50.17403680044856,23.824639452685684,212,42.6625,0
0.038052540609252915,98.43591189699247,199.0708436677717,44.079305429137236,22.365249767779403,213,42.665625,0
0.0399183903020023,102.61246887929524,209.49296093548463,37.39703212292443,23.69216351905643,214,42.66875,0
0.039141201438713545,99.18055120343706,176.4323330112867,43.521686362828234,23.918280850397586,215,42.671875,0
0.03939358387993158,101.00764145076994,196.44735379336856,41.71573022991207,23.217325225466062,216,42.675,0
0.04074797817486576,104.16109225426798,213.96745964164327,38.60604463656216,23.065579870935583,217,42.678125,0
0.03987546280765029,101.89478257971425,204.77260654586382,42.20494566812225,22.570204802570604,218,42.68125,0
0.03985960838754718,102.02924196839182,190.12351881330403,34.72431974847841,25.648895899795086,219,42.684375,0
0.041735854620933314,100.02129250945882,148.7469245485784,55.4563387228958,22.151534318945863,220,42.6875,0
0.03819127532767113,101.05685239482084,217.9652809075513,32.51202250443295,24.574985994819624,221,42.690625,0
0.03966834311273434,102.01649635896376,211.7016016899408,42.27698153334531,22.11687659739694,222,42.69375,0
0.040634782389810206,105.83464121923777,237.18107201195818,34.620457197507875,22.796228636314215,223,42.696875,0
0.041922858576609615,105.53380355925252,210.31637913861343,39.66625774633832,22.983418053938372,224,42.7,0
0.0380061434969462,100.46342243751518,215.74629210970681,34.662573426060085,24.075942731960343,225,42.703125,0
0.040558941639867827,103.1700406376961,213.15922119574088,44.930002582292474,21.25566715510893,226,42.70625,0
0.041676851917152626,105.28837429395846,200.70909267763122,35.84185972829516,24.679446595585006,227,42.709375,0
0.03948244313637145,103.33695281015893,227.21716124158718,35.60055778444921,23.10646637229711,228,42.7125,0
0.04002709688155146,100.65426855469778,171.60517404877697,40.39993135853709,25.116223764244225,229,42.715625,0
0.0382756557534235,97.52292524269987,171.16077625418416,40.10211227165583,25.222129335435806,230,42.71875,0
0.0417563906853402,102.91376272816935,188.49662066305817,51.65067372569429,20.809156196744595,231,42.721875,0
0.035652744479351454,100.69958909993588,264.63440351102065,23.168118132152646,24.409371094984547,232,42.725,0
0.04424349958646488,108.10289559873613,195.79254366160595,43.5817492431732,22.735348156299924,233,42.728125,0
0.04132001638713362,103.73996006049062,195.62033695508055,40.98886314532021,23.479794023460265,234,42.73125,0
0.03951181744117951,99.35504198721877,173.2632310619754,42.321438822291114,24.448662612189302,235,42.734375,0
0.04031289271568858,104.1811571344321,227.81705731819352,37.68220875359729,22.463401027309242,236,42.7375,0
0.04163629806730106,102.40417019646733,168.94420582770192,44.313999755577555,24.14297913999793,237,42.740625,0
0.04018328126886648,100.49200131650147,171.40920048472555,42.19067006341435,24.59934956797453,238,42.74375,0
0.04076612461310685,102.78915870358499,197.27173421446543,42.82924990505381,22.8304177014714,239,42.746875,0
0.040217804939477034,101.70534951540391,191.5448027381992,42.353618154923495,23.314215551019686,240,42.75,0
0.04007060176450283,101.20154417368832,183.01376206578448,38.219367910118685,25.046440588696623,241,42.753125,0
0.03783652918579486,98.97927205223178,199.71395773969144,38.2673653875618,23.98374189493458,242,42.75625,0
0.042170217336664255,103.33576619925887,173.45785339761267,43.98765183102389,23.96194331444676,243,42.759375,0
0.03793439146245183,100.38397503598252,224.9748795551519,39.30269867387577,22.131770595441708,244,42.7625,0
0.039774200822918764,101.87501744495307,201.5714781694579,40.3380882785745,23.27720700247969,245,42.765625,0
0.0390303458035367,99.28560621383608,182.6556115857808,45.22138221028246,23.001110326055507,246,42.76875,0
0.04285094154144357,107.08122080775159,204.59285781082622,37.89130985414195,23.829244487131422,247,42.771875,0
0.039340577179914855,101.11598112205824,197.81020387674084,36.83502445268348,24.528106268555874,248,42.775,0
0.03787118151728504,99.95641872945937,211.93914541242026,35.50592425794453,24.033641631683057,249,42.778125,0
0.0405755051721327,103.70219600648025,198.03772344316212,32.95933814342206,25.649687804276063,250,42.78125,0
0.03789605242349609,102.11790481290817,247.94349281729174,33.79936365736162,22.323551698308343,251,42.784375,0
0.04097110674683301,103.10718946164437,197.32267213350704,41.41362220630791,23.229697861234357,252,42.7875,0
0.03754110422540907,99.43321940297203,211.0480750857139,33.957986015144044,24.535103227788202,253,42.790625,0
0.0418981327914316,104.72786847895034,189.64938415178597,36.89621511072423,25.022563304824477,254,42.79375,0
0.04024649044831904,105.30795316028988,241.41506685879585,35.74780363738384,22.16722695331066,255,42.796875,0
0.040232269788011005,102.06684322354701,199.92595618481343,43.91180159640606,22.325857872786443,256,42.8,0
0.03768456566607633,97.32172192539537,188.28736438975366,42.33967504437866,23.481924472899784,257,42.803125,0
0.04067586085512275,105.96112198716335,238.76644938692948,35.347921492563316,22.444804977096382,258,42.80625,0
0.039827999676798384,103.05852184591124,215.69815753398058,36.900908193242145,23.399782219050667,259,42.809375,0
0.03883797980631598,102.16320408849823,225.17586918033035,34.744717542092786,23.441179166580504,260,42.8125,0
0.038437280562045685,100.50380132066417,212.24930360913967,39.448698638190365,22.852277998641927,261,42.815625,0
0.03995647021853138,103.05202205709601,223.30603095855045,42.69803810355604,21.23787601874076,262,42.81875,0
0.03771830268718119,98.35641339873412,196.59936548009736,38.545496519749335,24.071695357319435,263,42.821875,0
0.04009853210196638,102.81625990559716,208.1505726825268,39.11917021876497,23.211019009247423,264,42.825,0
0.036564040049467166,97.36494125807772,208.53103134442756,36.710703392302236,23.86529242272227,265,42.828125,0
0.04266245890654855,106.27673878059677,200.03111816947194,40.97178487790012,23.18402624299708,266,42.83125,0
0.039413701088960584,100.63711023124264,191.76091997472403,39.547790659562395,24.084232006997187,267,42.834375,0
0.04027928884111832,102.3060114102334,200.63762203756093,43.028680753463355,22.52578021108357,268,42.8375,0
0.03741729369804607,96.10704548358424,180.29444596503993,44.84776967565173,23.224530496936143,269,42.840625,0
0.03796480408040652,97.63482242909465,186.9789006746442,44.87410529692518,22.805060337395687,270,42.84375,0
0.03549335954473859,96.80229486970809,226.85050677340624,35.80360691634457,22.99151785950561,271,42.846875,0
0.0399733713394582,102.74867859782621,211.1421866347998,37.692678389066195,23.436975126362608,272,42.85,0
0.039724267029787756,101.70708753611225,195.84746662129803,36.4323381939696,24.738536097666124,273,42.853125,0
0.03969919220825077,103.95074271255662,223.96265354953803,29.24684987635767,25.112865799975015,274,42.85625,0
0.03963592004863967,100.77938936408131,197.3792166777081,43.71393342789682,22.5164971685879,275,42.859375,0
0.041179127089784696,102.55755239567733,195.79922815399615,48.32639032995558,21.2782225992947,276,42.8625,0
0.04052056427442677,104.23404904430703,228.62432175841943,41.97839893510028,21.109909597156832,277,42.865625,0
